PlayerID,PA,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,HallOfFame
vanroma01,2007,0.408333333,529,1844,232,493,94,27,20,303,2,NC
kremeji01,79,-0.98,29,73,7,8,1,1,1,2,0,NC
griffiv01,695,-0.64,185,638,65,164,21,5,0,39,4,NC
hillhe02,25,-0.22,43,24,12,2,0,0,0,0,1,NC
garcich01,71,-0.67,39,62,6,7,0,2,0,5,0,NC
harreke01,3364,0.51,900,2332,284,546,64,8,102,315,34,NC
jimenma01,1116,-0.145714286,429,1003,90,273,43,4,26,144,0,NC
harpete01,1632,-0.068888889,540,1465,143,365,55,5,38,183,38,NC
bollifr01,6190,1.423333333,1540,5562,692,1415,221,40,106,556,40,NC
careyto02,1608,-0.4625,466,1521,169,418,79,13,2,167,3,NC
bevanha01,24,-0.0125,15,8,1,1,0,0,1,1,0,NC
murphcl01,3,-0.06,1,3,0,0,0,0,0,0,0,NC
reardje02,7,-0.045,2,8,0,2,0,0,0,0,0,NC
pruitro01,905,-0.011,341,761,81,204,27,4,10,85,8,NC
bensove01,118,0.014,55,104,17,21,5,1,3,12,0,NC
etherbo01,281,-0.1,96,246,26,60,16,2,2,25,0,NC
owensja01,8,-0.13,2,8,0,2,0,0,0,1,0,NC
stahlch01,5709,3.175,1304,5069,858,1546,219,118,36,622,189,NC
gastato01,92,-0.325,52,83,7,15,3,0,0,4,0,NC
nettlgr01,10228,3.09,2700,8986,1193,2225,328,28,390,1314,32,C
hoovejo01,1384,0.07,338,1238,178,301,45,15,5,84,19,NC
hackeri01,37,-0.01,16,33,2,4,1,0,0,2,0,NC
winceed01,71,-0.22,32,67,6,14,3,0,1,8,0,NC
giannra01,43,-0.04,18,35,2,5,1,0,0,0,1,NC
wisesa01,5140,1.688333333,1175,4715,834,1281,221,112,48,672,203,NC
conweed01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
lusher01,5,-0.07,1,4,0,0,0,0,0,0,0,NC
galatmi01,825,-0.262,251,717,105,192,25,7,1,57,10,NC
hyndmji01,4,-0.09,1,4,0,0,0,0,0,0,0,NC
kanejo02,61,-0.34,14,56,6,10,1,0,0,3,0,NC
bairdal01,115,0.16,48,107,9,27,1,0,0,9,5,NC
mckeeji01,66,-0.76,16,66,13,9,0,0,0,0,0,NC
tayloha02,9,-0.09,10,8,1,1,0,0,0,0,0,NC
lampkto01,2052,0.477692308,777,1796,224,422,78,8,56,236,23,NC
simpsdi01,597,-0.24,288,357,74,81,12,0,13,52,3,NC
stairma01,6024,0.643636364,1895,5837,859,1532,325,14,285,983,31,C
fullefr01,75,-0.09,40,63,11,11,0,0,0,3,6,NC
armbred01,302,-0.026,224,265,46,65,11,6,4,19,15,NC
berkmla01,7814,3.2575,1879,6683,1176,1951,431,31,378,1274,89,NC
marsolo01,882,0.242857143,261,741,90,161,34,4,5,56,16,NC
covinsa01,143,-0.113333333,40,129,11,23,2,1,1,14,4,NC
rabbijo01,3,0,2,3,1,1,0,0,0,0,0,NC
ballar01,94,0.005,33,84,7,16,2,0,0,8,2,NC
listapa01,1991,0.726666667,503,1772,250,444,63,13,5,143,116,NC
palacre01,125,-0.13,101,114,22,22,5,0,3,17,2,NC
tyronwa01,62,-0.44,30,57,3,13,1,0,1,8,0,NC
hanebha01,345,0.0475,177,317,32,71,7,2,6,25,1,NC
mercaor01,617,-0.301,253,661,51,129,17,4,10,52,4,NC
alexani01,70,-0.35,20,130,4,18,0,0,0,0,0,NC
quinnfr01,42,-0.32,12,34,6,6,0,1,0,1,1,NC
smithto03,632,0.093333333,170,500,46,90,12,2,1,26,13,NC
smithed02,120,0.01,30,115,10,25,5,3,0,16,0,NC
sneedjo01,1131,0.935,263,528,86,128,13,6,2,69,34,NC
sardida01,171,-0.173333333,59,151,16,25,4,1,3,15,0,NC
engleda01,1784,0.423333333,594,1643,201,431,88,13,31,181,5,NC
hoffmiz01,125,-0.21,29,116,18,27,4,1,0,4,2,NC
coledi01,1382,-0.094285714,456,1145,101,285,47,10,1,99,2,NC
saverbo01,955,0.313333333,379,861,114,206,27,6,6,47,23,NC
kavanch01,6,0.01,6,5,0,1,0,0,0,0,0,NC
johnsre01,10,-0.04,14,7,1,0,0,0,0,0,0,NC
berbelo01,1447,0.47875,448,1063,107,247,29,7,29,135,2,NC
johnsro06,3,-0.09,8,3,3,1,0,0,0,0,0,NC
barloto01,614,0.306,126,605,121,176,6,3,1,32,27,NC
gilbejo01,8,-0.16,2,8,0,0,0,0,0,0,0,NC
beallbo01,285,-0.1075,148,234,32,54,12,0,1,18,4,NC
alberbu01,18,-0.07,6,18,1,5,1,0,0,0,0,NC
maggeha02,99,0.52,66,89,12,25,3,0,3,19,0,NC
troupqu01,11,-0.04,6,10,1,1,0,0,0,0,0,NC
rossijo01,166,-0.24,55,145,14,32,0,1,1,6,1,NC
barklre01,186,-0.083333333,63,163,16,43,9,0,0,21,2,NC
larsobr01,332,-0.2275,109,291,29,52,11,0,8,37,4,NC
stearec01,2210,0.1775,509,2173,328,517,69,43,9,193,67,NC
otisam01,8247,2.517647059,1998,7299,1092,2020,374,66,193,1007,341,C
shafeti01,910,0.955,283,776,138,212,24,14,5,83,60,NC
peplohe01,12,-0.09,6,10,1,2,0,0,0,1,0,NC
brantma01,20,-0.24,8,20,2,2,0,0,0,2,0,NC
preslji01,3818,0.04,959,3546,413,875,181,14,135,495,9,NC
carpebu01,31,-0.11,15,27,4,6,0,0,3,5,0,NC
hamlike01,1501,-0.222857143,468,1340,143,323,53,4,11,89,17,NC
bridwal01,4936,1.6,1252,4250,456,1082,100,33,2,369,142,NC
berkena01,4,-0.12,1,4,0,0,0,0,0,0,0,NC
rosensi01,392,-0.12,123,357,40,95,17,5,4,42,5,NC
schalro01,1238,-0.563333333,282,1112,100,259,38,5,2,109,8,NC
clarkji01,22,-0.155,16,19,2,3,0,1,0,3,2,NC
galliji01,127,-1.18,31,120,6,20,0,2,0,7,1,NC
berryne01,1230,-0.2425,442,1178,161,292,29,11,0,85,12,NC
starnge01,3,-0.15,1,3,0,0,0,0,0,0,0,NC
mossle01,2548,0.093333333,824,2076,197,524,70,4,61,256,1,NC
ueckebo01,843,-0.138571429,297,608,54,129,22,0,11,68,0,NC
dealypa01,491,0.208,131,469,71,113,14,4,2,34,45,NC
uhlerma01,61,-0.63,46,56,12,12,2,0,0,3,4,NC
tinkejo01,7149,3.539333333,1806,6441,774,1690,263,114,31,783,336,I
thomaar01,76,-0.48,20,70,4,12,0,1,0,2,3,NC
ellioha02,193,-0.26,92,176,15,45,10,1,2,18,0,NC
gaedeed01,1,0.03,1,0,0,0,0,0,0,0,0,NC
wathajo01,2764,0.495,860,2505,305,656,90,25,21,261,105,C
hugheto03,63,0.21,17,59,8,22,2,3,0,5,0,NC
coultch01,21,0.15,6,19,3,6,1,1,0,4,0,NC
greendi01,4464,1.3325,1288,4007,427,960,145,23,80,422,26,NC
nossejo01,610,-0.06625,295,350,32,71,15,1,2,26,4,NC
hudsojo01,1279,-0.04,426,1169,138,283,50,11,4,96,17,NC
willibo01,131,-0.4,46,110,10,18,3,0,0,11,1,NC
lupieto01,2646,0.35,614,2358,285,632,92,30,18,230,57,NC
jamesch01,1479,-0.255,510,1406,158,358,56,9,29,172,7,NC
moolige01,58,-0.55,16,56,9,8,3,0,0,2,0,NC
barrebo01,706,-0.013333333,239,681,58,179,24,5,10,92,7,NC
duffych01,791,0.5325,212,713,102,187,30,8,6,52,41,NC
haywora01,2307,0.172941176,699,2090,220,551,94,16,5,244,3,NC
weckbpe01,111,-0.025,33,102,17,24,1,0,0,11,7,NC
munsore01,27,-0.36,9,26,1,3,1,0,0,2,0,NC
